location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address,Primary RUCA Code 2010,rural,tribal,rural_tribal
3982,1001,East,,Main,Street,,Charles Mix County,1001 E Main St,,Lake Andes,South Dakota,57356,SD,"1001 E MAIN ST, LAKE ANDES, SD 57356",43.15611600021961,-98.53048099967376,POINT (-98.53048099967376 43.15611600021961),"1001,East  Main Street , Lake Andes, Charles Mix County, South Dakota, 57356, United States",10.0,1,1,1
4012,24,,,Oddin,Avenue,,Roberts County,24 Oddin Ave,,New Effington,South Dakota,57255,SD,"24 ODDIN AVE, NEW EFFINGTON, SD 57255",45.84938099989976,-96.91739499990516,POINT (-96.91739499990516 45.84938099989976),"24,  Oddin Avenue , New Effington, Roberts County, South Dakota, 57255, United States",10.0,1,1,1
4221,46532,,,105th,Street,,Roberts County,46532 105Th St,,New Effington,South Dakota,57255,SD,"46532 105TH ST, NEW EFFINGTON, SD 57255",45.86344299999827,-96.87235799996677,POINT (-96.87235799996677 45.86344299999827),"46532,  105th Street , New Effington, Roberts County, South Dakota, 57255, United States",10.0,1,1,1
4229,404,,,6th,Street,,Dewey County,404 6Th St,,Timber Lake,South Dakota,57656,SD,"404 6TH ST, TIMBER LAKE, SD 57656",45.4364290000892,-101.18268099983618,POINT (-101.1826809998362 45.4364290000892),"404,  6th Street , Timber Lake, Dewey County, South Dakota, 57656, United States",10.0,1,1,1
4263,45697,,,101st,Street,,Roberts County,45697 101St St,,Claire City,South Dakota,57224,SD,"45697 101ST ST, CLAIRE CITY, SD 57224",45.92108399996701,-97.15515299997678,POINT (-97.15515299997678 45.92108399996701),"45697,  101st Street , Claire City, Roberts County, South Dakota, 57224, United States",10.0,1,1,1
4351,2175,,,15th,Road,,Cuming County,2175 15Th Rd,,Pender,Nebraska,68047,NE,"2175 15TH RD, PENDER, NE 68047",42.04366100005385,-96.74897400043422,POINT (-96.74897400043422 42.04366100005385),"2175,  15th Road , Pender, Cuming County, Nebraska, 68047, United States",10.0,1,1,1
4403,1257,,,M,Avenue,,Thurston County,1257 M Ave,,Pender,Nebraska,68047,NE,"1257 M AVE, PENDER, NE 68047",42.10493599998544,-96.79282999964164,POINT (-96.79282999964164 42.10493599998544),"1257,  M Avenue , Pender, Thurston County, Nebraska, 68047, United States",10.0,1,1,1
4618,309,,,Maple,Street,,Thurston County,309 Maple St,,Rosalie,Nebraska,68055,NE,"309 MAPLE ST, ROSALIE, NE 68055",42.0595800002161,-96.5137739998465,POINT (-96.51377399984651 42.0595800002161),"309,  Maple Street , Rosalie, Thurston County, Nebraska, 68055, United States",10.0,1,1,1
4975,115,,,Chanku Waste,Road,,Oglala Lakota County,115 Chanku Waste Rd,,Porcupine,South Dakota,57772,SD,"115 CHANKU WASTE RD, PORCUPINE, SD 57772",43.3487199999043,-102.20412199987774,POINT (-102.2041219998777 43.3487199999043),"115,  Chanku Waste Road , Porcupine, Oglala Lakota County, South Dakota, 57772, United States",,1,1,1
4987,114,West,,Mercer,,,Thurston County,114 W Mercer,,Winnebago,Nebraska,68071,NE,"114 W MERCER, WINNEBAGO, NE 68071",42.235591000126064,-96.47208000028787,POINT (-96.47208000028787 42.23559100012606),"114,West  Mercer  , Winnebago, Thurston County, Nebraska, 68071, United States",3.0,0,1,0
5220,324,East,,Veneno,Street,,Rio Arriba County,324 E Veneno St,,Dulce,New Mexico,87528,NM,"324 E VENENO ST, DULCE, NM 87528",36.91903800022454,-106.99036599994636,POINT (-106.9903659999464 36.91903800022454),"324,East  Veneno Street , Dulce, Rio Arriba County, New Mexico, 87528, United States",10.0,1,1,1
5260,301,,,Indian,Street,,Roosevelt County,301 Indian St,,Wolf Point,Montana,59201,MT,"301 INDIAN ST, WOLF POINT, MT 59201",48.09936200019528,-105.64118099981992,POINT (-105.6411809998199 48.09936200019528),"301,  Indian Street , Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
5485,27,,,Miles,,Southeast,Navajo County,27 Miles Se,,"Of Kayenta, Kayenta",Arizona,86033,AZ,"27 MILES SE OF KAYENTA, KAYENTA, AZ 86033",36.71073199977063,-110.24895000006218,POINT (-110.2489500000622 36.71073199977063),"27,  Miles  Southeast, Of Kayenta, Kayenta, Navajo County, Arizona, 86033, United States",7.0,1,1,1
5670,115,,,Quesnel,Street,,Taos County,115 Quesnel St,,Taos,New Mexico,87571,NM,"115 QUESNEL ST, TAOS, NM 87571",36.4055409997523,-105.57354800000697,POINT (-105.573548000007 36.4055409997523),"115,  Quesnel Street , Taos, Taos County, New Mexico, 87571, United States",4.0,1,1,1
5715,7090,,,Riverview,Road,,Fremont County,7090 Riverview Rd,,Riverton,Wyoming,82501,WY,"7090 RIVERVIEW RD, RIVERTON, WY 82501",43.0777090002579,-108.5584230001725,POINT (-108.5584230001725 43.0777090002579),"7090,  Riverview Road , Riverton, Fremont County, Wyoming, 82501, United States",5.0,1,1,1
5733,36332,,,Mud Creek,Lane,,Lake County,36332 Mud Creek Ln,,Ronan,Montana,59864,MT,"36332 MUD CREEK LN, RONAN, MT 59864",47.569636999748,-114.12030100004394,POINT (-114.1203010000439 47.569636999748),"36332,  Mud Creek Lane , Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
6002,35663,,,Terrace Lake,Road,,Lake County,35663 Terrace Lake Rd,,Ronan,Montana,59864,MT,"35663 TERRACE LAKE RD, RONAN, MT 59864",47.52975200026131,-114.0896810001166,POINT (-114.0896810001166 47.52975200026131),"35663,  Terrace Lake Road , Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
6107,11,West,,Gutierrez,,,Santa Fe County,11 W Gutierrez,UNIT 3451,Santa Fe,New Mexico,87506,NM,"11 W GUTIERREZ UNIT 3451, SANTA FE, NM 87506",35.88274599986635,-106.01230499980946,POINT (-106.0123049998095 35.88274599986635),"11,West  Gutierrez  , Santa Fe, Santa Fe County, New Mexico, 87506, United States",2.0,0,1,0
6317,51846,,,Hillside,Road,,Lake County,51846 Hillside Rd,,Ronan,Montana,59824,MT,"51846 HILLSIDE RD, RONAN, MT 59824",47.4598300000927,-114.05422999983016,POINT (-114.0542299998302 47.4598300000927),"51846,  Hillside Road , Ronan, Lake County, Montana, 59824, United States",10.0,1,1,1
6361,5303,,,Wt Ryan,Land,,Maricopa County,5303 Wt Ryan Land,,Laveen,Arizona,85339,AZ,"5303 WT RYAN LAND, LAVEEN, AZ 85339",33.30626499966279,-112.25467500031966,POINT (-112.2546750003197 33.30626499966279),"5303,  Wt Ryan Land , Laveen, Maricopa County, Arizona, 85339, United States",2.0,0,1,0
6645,616,,,4th,Avenue,North,Roosevelt County,616 4Th Ave N,,Wolf Point,Montana,59201,MT,"616 4TH AVE N, WOLF POINT, MT 59201",48.09602900014622,-105.64274099976927,POINT (-105.6427409997693 48.09602900014622),"616,  4th Avenue North, Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
6716,9,,,Grazing Elk,Drive,,Santa Fe County,9 Grazing Elk Dr,,Santa Fe,New Mexico,87506,NM,"9 GRAZING ELK DR, SANTA FE, NM 87506",35.89394599994181,-106.02474299957154,POINT (-106.0247429995715 35.89394599994181),"9,  Grazing Elk Drive , Santa Fe, Santa Fe County, New Mexico, 87506, United States",2.0,0,1,0
7311,480A,,County Road,84,,,Santa Fe County,480A County Road 84,,Santa Fe,New Mexico,87506,NM,"480A COUNTY ROAD 84, SANTA FE, NM 87506",35.89247800015204,-106.09933400013064,POINT (-106.0993340001306 35.89247800015204),"480A, County Road 84  , Santa Fe, Santa Fe County, New Mexico, 87506, United States",2.0,0,1,0
7380,18262,,,Pryor,Road,,Yellowstone County,18262 Pryor Rd,,Billings,Montana,59101,MT,"18262 PRYOR RD, BILLINGS, MT 59101",45.46667400030324,-108.4921400002466,POINT (-108.4921400002466 45.46667400030324),"18262,  Pryor Road , Billings, Yellowstone County, Montana, 59101, United States",1.0,0,1,0
7387,12511,,,Hartford,Avenue,,Clearwater County,12511 Hartford Ave,,Orofino,Idaho,83544,ID,"12511 HARTFORD AVE, OROFINO, ID 83544",46.49602900022261,-116.31196899961354,POINT (-116.3119689996135 46.49602900022261),"12511,  Hartford Avenue , Orofino, Clearwater County, Idaho, 83544, United States",7.0,1,1,1
7436,45116,West,,Pablo,Avenue,,Pinal County,45116 W Pablo Ave,,Maricopa,Arizona,85139,AZ,"45116 W PABLO AVE, MARICOPA, AZ 85139",33.03142100036751,-112.05242999956045,POINT (-112.0524299995604 33.03142100036751),"45116,West  Pablo Avenue , Maricopa, Pinal County, Arizona, 85139, United States",2.0,0,1,0
7439,1,,,Lighthouse,Drive,,Big Horn County,1 Lighthouse Dr,,Busby,Montana,59016,MT,"1 LIGHTHOUSE DR, BUSBY, MT 59016",45.45818399986837,-107.02950600021902,POINT (-107.029506000219 45.45818399986837),"1,  Lighthouse Drive , Busby, Big Horn County, Montana, 59016, United States",10.0,1,1,1
7501,400,,,Garfield,Street,,Roosevelt County,400 Garfield St,,Wolf Point,Montana,59201,MT,"400 GARFIELD ST, WOLF POINT, MT 59201",48.09733700026158,-105.64312200043408,POINT (-105.6431220004341 48.09733700026158),"400,  Garfield Street , Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
7821,9237,East,Via,De Ventura,,,Maricopa County,9237 E Via De Ventura,STE 110,Scottsdale,Arizona,85258,AZ,"9237 E VIA DE VENTURA STE 110, SCOTTSDALE, AZ 85258",33.55341500008751,-111.8821019998105,POINT (-111.8821019998105 33.55341500008751),"9237,East Via De Ventura  , Scottsdale, Maricopa County, Arizona, 85258, United States",1.0,0,1,0
8103,419,East,,Park,Avenue,,Fremont County,419 E Park Ave,,Riverton,Wyoming,82501,WY,"419 E PARK AVE, RIVERTON, WY 82501",43.026750999883866,-108.3853320000009,POINT (-108.3853320000009 43.02675099988387),"419,East  Park Avenue , Riverton, Fremont County, Wyoming, 82501, United States",4.0,1,1,1
8118,70056,,,Price,Lane,,Lake County,70056 Price Ln,,Arlee,Montana,59821,MT,"70056 PRICE LN, ARLEE, MT 59821",47.19532900014231,-114.09676000033824,POINT (-114.0967600003382 47.19532900014231),"70056,  Price Lane , Arlee, Lake County, Montana, 59821, United States",2.0,0,1,0
8152,23389,,,Summit Grade,,,Nez Perce County,23389 Summit Grade,,Lenore,Idaho,83541,ID,"23389 SUMMIT GRADE, LENORE, ID 83541",46.471406000089495,-116.55975900029924,POINT (-116.5597590002992 46.47140600008949),"23389,  Summit Grade  , Lenore, Nez Perce County, Idaho, 83541, United States",2.0,0,1,0
8286,1698,,,Buckskin,Drive,,Elko County,1698 Buckskin Dr,,Elko,Nevada,89801,NV,"1698 BUCKSKIN DR, ELKO, NV 89801",40.85371699999982,-115.76599900040767,POINT (-115.7659990004077 40.85371699999982),"1698,  Buckskin Drive , Elko, Elko County, Nevada, 89801, United States",4.0,1,1,1
8738,23,,County Road,113,,,Rio Arriba County,23 County Road 113,,Espanola,New Mexico,87532,NM,"23 COUNTY ROAD 113, ESPANOLA, NM 87532",35.94595299990285,-106.07008900020476,POINT (-106.0700890002048 35.94595299990285),"23, County Road 113  , Espanola, Rio Arriba County, New Mexico, 87532, United States",2.0,0,1,0
8751,61B,,,Feather,Road,,Santa Fe County,61B Feather Rd,,Santa Fe,New Mexico,87506,NM,"61B FEATHER RD, SANTA FE, NM 87506",35.86957600017051,-106.00972399986102,POINT (-106.009723999861 35.86957600017051),"61B,  Feather Road , Santa Fe, Santa Fe County, New Mexico, 87506, United States",2.0,0,1,0
9086,1623,West,,Park,Avenue,,Fremont County,1623 W Park Ave,APT 1,Riverton,Wyoming,82501,WY,"1623 W PARK AVE APT 1, RIVERTON, WY 82501",43.02654200012597,-108.4127819998008,POINT (-108.4127819998008 43.02654200012597),"1623,West  Park Avenue , Riverton, Fremont County, Wyoming, 82501, United States",4.0,1,1,1
9290,113,,,Edgar,Street,,Roosevelt County,113 Edgar St,,Wolf Point,Montana,59201,MT,"113 EDGAR ST, WOLF POINT, MT 59201",48.08613200005245,-105.63762200042837,POINT (-105.6376220004284 48.08613200005245),"113,  Edgar Street , Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
9373,407,,,Adams,Street,Southwest,Lake County,407 Adams St Sw,,Ronan,Montana,59864,MT,"407 ADAMS ST SW, RONAN, MT 59864",47.52766300022725,-114.10337099985644,POINT (-114.1033709998564 47.52766300022725),"407,  Adams Street Southwest, Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
9567,499,,,Mission Taylor,Road,,Hill County,499 Mission Taylor Rd,,Box Elder,Montana,59521,MT,"499 MISSION TAYLOR RD, BOX ELDER, MT 59521",48.2574409998081,-109.7772469997537,POINT (-109.7772469997537 48.2574409998081),"499,  Mission Taylor Road , Box Elder, Hill County, Montana, 59521, United States",10.0,1,1,1
9617,344,,,Wallstreet,Road,,Valley County,344 Wallstreet Rd,,Frazer,Montana,59225,MT,"344 WALLSTREET RD, FRAZER, MT 59225",48.45057399971349,-105.92547399985504,POINT (-105.925473999855 48.45057399971349),"344,  Wallstreet Road , Frazer, Valley County, Montana, 59225, United States",8.0,1,1,1
9622,2037,,,Nashua,Road,North,Valley County,2037 Nashua Rd N,,Nashua,Montana,59248,MT,"2037 NASHUA RD N, NASHUA, MT 59248",48.398911999876,-106.25987799986191,POINT (-106.2598779998619 48.398911999876),"2037,  Nashua Road North, Nashua, Valley County, Montana, 59248, United States",8.0,1,1,1
9631,424,,,Round Butte,Road,West,Lake County,424 Round Butte Rd W,,Ronan,Montana,59864,MT,"424 ROUND BUTTE RD W, RONAN, MT 59864",47.529786999947206,-114.1057800002758,POINT (-114.1057800002758 47.52978699994721),"424,  Round Butte Road West, Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
9649,216,,,E,Street,West,Roosevelt County,216 E Street W,,Poplar,Montana,59255,MT,"216 E STREET W, POPLAR, MT 59255",48.11195999973236,-105.19628200012929,POINT (-105.1962820001293 48.11195999973236),"216,  E Street West, Poplar, Roosevelt County, Montana, 59255, United States",7.0,1,1,1
9672,571,,,Paul Web,Road,,Blaine County,571 Paul Web Rd,,Dodson,Montana,59524,MT,"571 PAUL WEB RD, DODSON, MT 59524",48.06575500001145,-108.43482100018176,POINT (-108.4348210001818 48.06575500001145),"571,  Paul Web Road , Dodson, Blaine County, Montana, 59524, United States",10.0,1,1,1
9702,511,,,1st,Avenue,Southeast,Lake County,511 1St Ave Se,,Ronan,Montana,59864,MT,"511 1ST AVE SE, RONAN, MT 59864",47.52476200019999,-114.09578100017195,POINT (-114.095781000172 47.52476200019999),"511,  1st Avenue Southeast, Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
9706,3,,,Mondale,Avenue,,Big Horn County,3 Mondale Ave,,Wyola,Montana,59089,MT,"3 MONDALE AVE, WYOLA, MT 59089",45.12976499986888,-107.39598399979737,POINT (-107.3959839997974 45.12976499986888),"3,  Mondale Avenue , Wyola, Big Horn County, Montana, 59089, United States",10.0,1,1,1
9740,6301,,Oc,1,Drive,,Roosevelt County,6301 Oc 1 Dr,,Wolf Point,Montana,59201,MT,"6301 OC 1 DR, WOLF POINT, MT 59201",48.08481800013544,-105.56287500023366,POINT (-105.5628750002337 48.08481800013544),"6301, Oc 1 Drive , Wolf Point, Roosevelt County, Montana, 59201, United States",7.0,1,1,1
9781,46758,,Highway,93,,,Lake County,46758 Old Hwy 93,,Ronan,Montana,59864,MT,"46758 OLD HWY 93, RONAN, MT 59864",47.53884199975304,-114.102332000314,POINT (-114.102332000314 47.53884199975304),"46758, Highway 93  , Ronan, Lake County, Montana, 59864, United States",10.0,1,1,1
9787,72933,,Us Highway,93,,,Lake County,72933 Us Highway 93,,St Ignatius,Montana,59865,MT,"72933 US HIGHWAY 93, ST IGNATIUS, MT 59865",47.38783599996153,-114.09682899993524,POINT (-114.0968289999352 47.38783599996153),"72933, Us Highway 93  , St Ignatius, Lake County, Montana, 59865, United States",10.0,1,1,1
9951,5447,West,,Pecos,Road,,Maricopa County,5447 W Pecos Rd,,Laveen,Arizona,85339,AZ,"5447 W PECOS RD, LAVEEN, AZ 85339",33.29047100002721,-112.15297200006944,POINT (-112.1529720000694 33.29047100002721),"5447,West  Pecos Road , Laveen, Maricopa County, Arizona, 85339, United States",2.0,0,1,0
10078,95,,,Mb Church,Road,,Valley County,95 Mb Church Rd,,Frazer,Montana,59225,MT,"95 MB CHURCH RD, FRAZER, MT 59225",48.392775999735285,-105.9793249998666,POINT (-105.9793249998666 48.39277599973529),"95,  Mb Church Road , Frazer, Valley County, Montana, 59225, United States",8.0,1,1,1
10084,131,North,,Wall,Street,,Sanders County,131 N Wall St,,Hot Springs,Montana,59845,MT,"131 N WALL ST, HOT SPRINGS, MT 59845",47.60933899989867,-114.67133500013573,POINT (-114.6713350001357 47.60933899989867),"131,North  Wall Street , Hot Springs, Sanders County, Montana, 59845, United States",10.0,1,1,1
10179,14233,,Highway,12,,,Clearwater County,14233 Highway 12,,Orofino,Idaho,83544,ID,"14233 HIGHWAY 12, OROFINO, ID 83544",46.5005970002016,-116.33478100029647,POINT (-116.3347810002965 46.5005970002016),"14233, Highway 12  , Orofino, Clearwater County, Idaho, 83544, United States",7.0,1,1,1
10192,28157,,,Settlement,Road,,Nez Perce County,28157 Settlement Rd,,Lenore,Idaho,83541,ID,"28157 SETTLEMENT RD, LENORE, ID 83541",46.40899199989433,-116.49847099986572,POINT (-116.4984709998657 46.40899199989433),"28157,  Settlement Road , Lenore, Nez Perce County, Idaho, 83541, United States",2.0,0,1,0
10225,1989,,,Woodland,Road,,Idaho County,1989 Woodland Road,,Kamiah,Idaho,83536,ID,"1989 WOODLAND ROAD, KAMIAH, ID 83536",46.31037900008444,-116.060629999582,POINT (-116.060629999582 46.31037900008444),"1989,  Woodland Road , Kamiah, Idaho County, Idaho, 83536, United States",10.0,1,1,1
10250,405,South,,23rd,Street,,Benewah County,405 S 23Rd St,,St Maries,Idaho,83861,ID,"405 S 23RD ST, ST MARIES, ID 83861",47.31268299980509,-116.586260999895,POINT (-116.586260999895 47.31268299980509),"405,South  23rd Street , St Maries, Benewah County, Idaho, 83861, United States",8.0,1,1,1
10253,12271,,,Hartford,Avenue,,Clearwater County,12271 Hartford Ave,,Orofino,Idaho,83544,ID,"12271 HARTFORD AVE, OROFINO, ID 83544",46.49601300023812,-116.30816400017471,POINT (-116.3081640001747 46.49601300023812),"12271,  Hartford Avenue , Orofino, Clearwater County, Idaho, 83544, United States",7.0,1,1,1
10455,625,,,Prairie,Road,,Fremont County,625 Prairie Rd,,Riverton,Wyoming,82501,WY,"625 PRAIRIE RD, RIVERTON, WY 82501",43.03047900003596,-108.4190540002836,POINT (-108.4190540002836 43.03047900003596),"625,  Prairie Road , Riverton, Fremont County, Wyoming, 82501, United States",4.0,1,1,1
10466,220,,,Montoya,Street,,Taos County,220 Montoya St,,Taos,New Mexico,87571,NM,"220 MONTOYA ST, TAOS, NM 87571",36.403079000327615,-105.57121999977848,POINT (-105.5712199997785 36.40307900032762),"220,  Montoya Street , Taos, Taos County, New Mexico, 87571, United States",4.0,1,1,1
10654,27748,,,Gifford Reubens,Road,,Nez Perce County,27748 Gifford Reubens Rd,,Culdesac,Idaho,83524,ID,"27748 GIFFORD REUBENS RD, CULDESAC, ID 83524",46.47746000026685,-116.59319000032882,POINT (-116.5931900003288 46.47746000026685),"27748,  Gifford Reubens Road , Culdesac, Nez Perce County, Idaho, 83524, United States",2.0,0,1,0
10721,4440,,,Riverview,Road,,Fremont County,4440 Riverview Rd,,Riverton,Wyoming,82501,WY,"4440 RIVERVIEW RD, RIVERTON, WY 82501",43.02640600020613,-108.45049199982044,POINT (-108.4504919998204 43.02640600020613),"4440,  Riverview Road , Riverton, Fremont County, Wyoming, 82501, United States",4.0,1,1,1
10740,635,South,,2nd,Street,West,Fremont County,635 S 2Nd St W,,Riverton,Wyoming,82501,WY,"635 S 2ND ST W, RIVERTON, WY 82501",43.01800899984012,-108.3919939995727,POINT (-108.3919939995727 43.01800899984012),"635,South  2nd Street West, Riverton, Fremont County, Wyoming, 82501, United States",4.0,1,1,1
10757,113,East,,Adams,Avenue,,Fremont County,113 E Adams Ave,,Riverton,Wyoming,82501,WY,"113 E ADAMS AVE, RIVERTON, WY 82501",43.022509000191576,-108.39033200041445,POINT (-108.3903320004144 43.02250900019158),"113,East  Adams Avenue , Riverton, Fremont County, Wyoming, 82501, United States",4.0,1,1,1
11073,1400,,Highway,172,,,La Plata County,1400 Highway 172,,Durango,Colorado,81303,CO,"1400 HIGHWAY 172, DURANGO, CO 81303",37.21015100000146,-107.79555699984462,POINT (-107.7955569998446 37.21015100000146),"1400, Highway 172  , Durango, La Plata County, Colorado, 81303, United States",5.0,1,1,1
11126,2111,,County Road,222,,,La Plata County,2111 County Road 222,,Durango,Colorado,81303,CO,"2111 COUNTY ROAD 222, DURANGO, CO 81303",37.20845599993073,-107.75197600009848,POINT (-107.7519760000985 37.20845599993073),"2111, County Road 222  , Durango, La Plata County, Colorado, 81303, United States",5.0,1,1,1
11264,53,,County Road,112,,,La Plata County,53 County Road 112,,Hesperus,Colorado,81326,CO,"53 COUNTY ROAD 112, HESPERUS, CO 81326",37.14077800015142,-108.25591199998712,POINT (-108.2559119999871 37.14077800015142),"53, County Road 112  , Hesperus, La Plata County, Colorado, 81326, United States",5.0,1,1,1
11859,28299,,,Bluebird,Lane,,Nez Perce County,28299 Bluebird Ln,,Culdesac,Idaho,83524,ID,"28299 BLUEBIRD LN, CULDESAC, ID 83524",46.36581700005759,-116.6762019997024,POINT (-116.6762019997024 46.36581700005759),"28299,  Bluebird Lane , Culdesac, Nez Perce County, Idaho, 83524, United States",2.0,0,1,0
12240,362A,South,,Mccurdy,Road,,Santa Fe County,362A S Mccurdy Rd,,Espanola,New Mexico,87532,NM,"362A S MCCURDY RD, ESPANOLA, NM 87532",35.994875000288054,-106.04789500001309,POINT (-106.0478950000131 35.99487500028805),"362A,South  Mccurdy Road , Espanola, Santa Fe County, New Mexico, 87532, United States",2.0,0,1,0
12266,3,,,Sand Hill,Drive,,Rio Arriba County,3 Sand Hill Dr,,Dulce,New Mexico,87528,NM,"3 SAND HILL DR, DULCE, NM 87528",36.94047000020587,-106.99355199996732,POINT (-106.9935519999673 36.94047000020587),"3,  Sand Hill Drive , Dulce, Rio Arriba County, New Mexico, 87528, United States",10.0,1,1,1
12339,205,,,Don Fernando,Street,,Taos County,205 Don Fernando St,,Taos,New Mexico,87571,NM,"205 DON FERNANDO ST, TAOS, NM 87571",36.40802099985111,-105.57664799981418,POINT (-105.5766479998142 36.40802099985111),"205,  Don Fernando Street , Taos, Taos County, New Mexico, 87571, United States",4.0,1,1,1
12357,913,,,La Joya,Street,,Santa Fe County,913 La Joya St,,Espanola,New Mexico,87532,NM,"913 LA JOYA ST, ESPANOLA, NM 87532",35.99987599964452,-106.05708200035518,POINT (-106.0570820003552 35.99987599964452),"913,  La Joya Street , Espanola, Santa Fe County, New Mexico, 87532, United States",2.0,0,1,0
12397,6410,,,Ndcbu,,,Taos County,6410 Ndcbu,,Taos,New Mexico,87571,NM,"6410 NDCBU, TAOS, NM 87571",36.40546200001605,-105.5703839997273,POINT (-105.5703839997273 36.40546200001605),"6410,  Ndcbu  , Taos, Taos County, New Mexico, 87571, United States",4.0,1,1,1
12398,609,,,Calle Rivera,,,Rio Arriba County,609 Calle Rivera,,Espanola,New Mexico,87532,NM,"609 CALLE RIVERA, ESPANOLA, NM 87532",36.01849700002703,-106.06156999968432,POINT (-106.0615699996843 36.01849700002703),"609,  Calle Rivera  , Espanola, Rio Arriba County, New Mexico, 87532, United States",2.0,0,1,0
12437,220,,,Paseo Del Pueblo,,North,Taos County,220 Paseo Del Pueblo N,,Taos,New Mexico,87571,NM,"220 PASEO DEL PUEBLO N, TAOS, NM 87571",36.40546200001605,-105.5703839997273,POINT (-105.5703839997273 36.40546200001605),"220,  Paseo Del Pueblo  North, Taos, Taos County, New Mexico, 87571, United States",4.0,1,1,1
